[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE_6","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE_24","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE_8","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE_26","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE_11","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE_17","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE_20","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE_21","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE_4","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE_22","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:17] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE_6","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:17] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE_24","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:17] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE_8","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:17] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE_26","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:17] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE_11","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:17] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE_17","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:17] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["EAV_ATTRIBUTE_20","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-12-09 20:00:17] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/system_config/save/section/customer/key/4c97becf5c80f7809edcd5cacfdbd4d9e104727667859d273b7265e578f9836d/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2016-12-09 20:00:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/cache/massRefresh/key/61b4f4f05b9364ba8791a7a7d3528c5ed863764794ee4fba657de70ba03670f0/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2016-12-09 20:00:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/cache/massRefresh/key/61b4f4f05b9364ba8791a7a7d3528c5ed863764794ee4fba657de70ba03670f0/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"},"is_exception":false} []
[2016-12-09 20:00:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/cache/massRefresh/key/61b4f4f05b9364ba8791a7a7d3528c5ed863764794ee4fba657de70ba03670f0/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"},"is_exception":false} []
[2016-12-09 20:00:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/cache/massRefresh/key/61b4f4f05b9364ba8791a7a7d3528c5ed863764794ee4fba657de70ba03670f0/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"},"is_exception":false} []
[2016-12-09 20:00:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/cache/massRefresh/key/61b4f4f05b9364ba8791a7a7d3528c5ed863764794ee4fba657de70ba03670f0/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"},"is_exception":false} []
[2016-12-09 20:00:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/cache/massRefresh/key/61b4f4f05b9364ba8791a7a7d3528c5ed863764794ee4fba657de70ba03670f0/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"},"is_exception":false} []
[2016-12-09 20:00:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/cache/massRefresh/key/61b4f4f05b9364ba8791a7a7d3528c5ed863764794ee4fba657de70ba03670f0/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"},"is_exception":false} []
[2016-12-09 20:00:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/cache/massRefresh/key/61b4f4f05b9364ba8791a7a7d3528c5ed863764794ee4fba657de70ba03670f0/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"},"is_exception":false} []
[2016-12-09 20:00:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/cache/massRefresh/key/61b4f4f05b9364ba8791a7a7d3528c5ed863764794ee4fba657de70ba03670f0/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2016-12-09 20:00:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/cache/massRefresh/key/61b4f4f05b9364ba8791a7a7d3528c5ed863764794ee4fba657de70ba03670f0/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2016-12-09 20:00:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/cache/massRefresh/key/61b4f4f05b9364ba8791a7a7d3528c5ed863764794ee4fba657de70ba03670f0/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"},"is_exception":false} []
[2016-12-09 20:00:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/cache/massRefresh/key/61b4f4f05b9364ba8791a7a7d3528c5ed863764794ee4fba657de70ba03670f0/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"},"is_exception":false} []
[2016-12-09 20:00:45] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://localhost:8080/Magento2.0.2/admin/admin/cache/index/key/a3793dc735f0d81d61484c9b1e5ca5d54b3f3bd6c19ed14ffb3b76fcff13140c/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2016-12-10 06:14:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8080/Magento2.0.2/admin/admin/index/index/key/c356943e1d0b01b6262dbe6003dfaad8e49271636462d7fb596fc7228914c06b/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"},"is_exception":false} []
